CementComponent,BlastFurnaceSlag,FlyAshComponent,WaterComponent,SuperplasticizerComponent,CoarseAggregateComponent,FineAggregateComponent,AgeInDays,Strength
385.0,0.0,0.0,186.0,0.0,966.0,763.0,365,41.54
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,14,23.52
446.0,24.0,79.0,162.0,11.6,967.0,712.0,56,61.89
310.0,0.0,0.0,192.0,0.0,1025.0,820.0,90,36.3
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,41.64
331.0,0.0,0.0,192.0,0.0,978.0,825.0,14,24.99
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,100,60.95
238.0,187.0,0.0,191.0,9.0,884.9,749.0,28,13.22
313.3,316.1,0.0,175.1,8.6,878.4,611.8,14,14.99
190.3,0.0,125.2,166.6,9.9,1069.2,779.3,3,19.99
300.0,0.0,90.0,212.0,11.0,870.0,779.0,28,51.73
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,100,63.53
393.0,0.0,0.0,192.0,0.0,940.0,758.0,7,23.74
249.1,0.0,98.8,158.5,10.8,998.0,801.0,28,34.56
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,18.13
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,39.64
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,68.5
218.2,54.6,123.8,140.8,5.5,973.9,770.1,56,52.44
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,24.45
277.1,0.0,97.4,160.6,11.8,973.9,875.6,28,57.22
298.0,0.0,107.0,196.0,13.0,968.0,781.0,28,41.84
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28,50.6
475.0,118.8,0.0,181.1,8.9,852.1,781.5,100,49.77
172.4,13.6,172.4,156.8,4.1,1006.2,856.4,14,24.48
332.5,142.5,0.0,228.0,0.0,932.0,594.0,28,28.02
173.0,116.0,0.0,192.0,0.0,927.4,856.8,7,26.05
213.8,0.0,24.5,181.7,11.2,1066.0,785.5,28,41.41
302.0,0.0,0.0,203.0,0.0,974.0,817.0,3,11.98
313.3,262.2,0.0,175.5,8.9,1046.9,611.8,14,41.93
190.3,0.0,125.1,166.6,9.9,1079.0,798.9,56,53.9
400.0,0.0,0.0,186.0,0.0,1001.9,745.0,3,17.95
401.8,94.7,0.0,193.8,4.5,965.4,760.1,91,49.77
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,56,53.9
520.0,0.0,0.0,210.0,0.0,850.0,850.0,28,50.6
300.0,0.0,0.0,185.0,0.0,1030.0,745.0,28,51.43
323.7,45.2,141.8,170.2,10.2,942.7,659.9,7,29.79
289.0,133.7,0.0,203.5,0.0,924.1,760.1,28,26.74
250.0,0.0,95.7,191.8,5.3,948.9,857.2,14,25.1
389.9,189.0,0.0,145.9,22.0,944.7,755.8,91,36.45
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360,52.3
149.0,236.0,0.0,193.0,0.0,968.0,806.2,180,32.72
173.3,116.0,172.4,192.9,4.1,1007.3,758.6,28,17.34
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90,77.3
153.0,145.0,113.0,178.0,8.0,869.0,824.0,28,55.16
380.0,95.0,0.0,228.0,0.0,932.0,594.0,270,54.9
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28,44.3
190.0,190.0,0.0,228.0,0.0,932.0,670.0,90,34.2
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28,25.75
480.0,137.2,0.0,192.0,0.0,870.1,709.5,3,16.26
172.4,13.6,172.4,156.8,9.7,1007.2,856.4,3,19.54
236.0,0.0,0.0,194.0,0.0,968.0,885.0,365,41.37
388.6,0.0,97.4,157.9,8.4,978.4,825.5,28,33.01
307.0,0.0,0.0,193.0,0.0,812.0,812.0,28,45.94
181.9,134.7,0.0,183.8,11.6,944.7,755.8,28,61.89
250.0,0.0,95.7,187.4,5.5,956.9,861.2,100,46.23
475.0,0.0,0.0,228.0,7.0,1104.0,794.0,28,48.67
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,61.86
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28,47.1
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,100,55.55
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28,30.85
155.2,183.9,0.0,193.8,7.0,987.8,689.3,28,51.96
491.0,26.0,123.0,201.0,3.9,822.0,699.0,56,61.99
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7,8.0
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,28.99
332.5,142.5,0.0,228.0,0.0,932.0,594.0,270,29.55
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7,13.52
531.3,0.0,0.0,141.8,28.2,852.1,893.7,91,66.95
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,17.37
102.0,153.0,0.0,192.0,0.0,888.0,943.1,90,16.5
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,100,52.43
304.0,76.0,0.0,228.0,0.0,932.0,670.0,7,22.9
297.2,0.0,107.5,174.8,9.2,953.2,845.0,7,45.3
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7,24.89
387.0,20.0,94.0,157.0,11.6,938.0,845.0,3,33.42
102.0,153.0,0.0,192.0,0.0,887.0,942.0,7,20.97
359.0,0.0,0.0,162.0,10.9,942.0,801.0,56,39.3
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,28,33.72
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,28,30.14
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,7.51
295.7,0.0,0.0,171.5,0.0,955.1,859.2,28,33.72
238.1,0.0,94.1,186.7,7.0,949.9,847.0,3,7.84
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7,15.34
307.0,0.0,0.0,193.0,0.0,968.0,812.0,7,7.68
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3,33.8
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,3,28.3
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,3,28.3
339.0,0.0,0.0,185.0,0.0,1069.0,769.0,7,12.18
387.0,20.0,94.0,157.0,11.6,938.0,845.0,56,51.06
122.6,183.9,0.0,203.5,0.0,958.2,800.0,90,26.94
167.0,75.4,167.0,164.0,7.8,1007.3,770.1,28,61.86
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,33.61
146.0,173.0,0.0,193.0,3.0,986.0,817.0,28,37.42
149.0,0.0,143.0,163.0,5.5,867.0,868.0,28,22.44
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,53.77
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,25.75
388.6,97.8,78.4,191.8,10.3,852.1,705.2,49,64.9
469.0,117.2,0.0,137.8,32.2,852.1,840.5,3,45.3
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,28,39.45
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7,16.5
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,40.56
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,90,40.56
153.0,145.0,112.0,178.0,10.0,1001.0,666.0,28,37.27
387.0,20.0,94.0,157.0,14.3,938.0,945.0,28,18.91
359.0,359.0,141.0,154.0,10.9,942.0,801.0,7,34.4
236.0,0.0,0.0,192.0,0.0,972.6,749.1,7,17.22
540.0,0.0,0.0,173.0,0.0,1120.0,611.8,3,9.85
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,29.65
190.0,190.0,0.0,228.0,0.0,932.0,670.0,180,54.32
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90,39.15
424.0,0.0,132.0,178.0,22.0,822.0,750.0,7,54.6
500.0,0.0,0.0,182.0,12.0,1125.0,613.0,28,31.02
350.0,0.0,0.0,203.0,0.0,974.0,775.0,3,12.46
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,3,13.52
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3,41.3
251.4,0.0,118.3,188.5,5.8,1076.2,757.7,56,66.82
304.0,76.0,0.0,228.0,0.0,932.0,670.0,28,21.5
427.5,47.5,0.0,228.0,0.0,932.0,594.0,7,24.4
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,45.9
446.0,0.0,79.0,162.0,10.3,967.0,712.0,3,4.78
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7,21.16
362.6,189.0,0.0,164.9,11.6,936.0,744.2,28,22.84
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,90,58.78
310.0,184.8,0.0,185.7,0.0,1013.2,730.4,28,71.7
333.0,0.0,0.0,192.0,0.0,931.2,842.6,3,4.9
387.0,20.0,94.0,157.0,13.9,938.0,845.0,3,23.8
260.9,100.6,78.4,200.6,10.4,864.5,761.5,28,47.74
145.0,0.0,113.0,178.0,8.0,953.0,822.0,28,34.24
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,56.7
290.4,0.0,96.2,168.1,9.4,961.2,865.0,28,32.53
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,30.12
296.0,0.0,0.0,192.0,0.0,978.0,825.0,3,15.42
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,52.2
446.0,24.0,79.0,197.0,11.6,967.0,712.0,7,41.84
540.0,0.0,0.0,203.0,0.0,1125.0,613.0,3,44.86
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28,44.87
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28,45.84
310.0,0.0,0.0,192.0,0.0,879.0,815.0,7,14.6
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28,68.75
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,48.67
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3,12.73
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,100,59.3
313.0,145.0,113.0,143.0,8.0,822.0,690.0,28,33.0
255.0,0.0,0.0,192.0,0.0,946.8,856.8,7,22.84
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,45.9
322.5,210.7,0.0,185.7,10.0,979.6,613.2,28,35.86
275.1,0.0,0.0,185.7,0.0,1012.4,714.3,28,32.92
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,3,17.44
307.0,0.0,0.0,193.0,0.0,968.0,812.0,7,24.39
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90,39.42
387.0,20.0,94.0,157.0,11.6,938.0,845.0,3,24.43
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,53.69
173.5,50.1,159.9,172.3,9.5,1006.2,746.6,56,52.43
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,3,15.09
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,76.8
255.0,0.0,0.0,192.0,0.0,889.8,945.0,3,11.65
255.5,0.0,0.0,192.0,0.0,926.6,756.7,7,25.61
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,39.45
342.0,38.0,0.0,228.0,0.0,932.0,670.0,7,23.14
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7,7.4
389.9,189.0,0.0,145.9,22.0,944.7,755.8,56,56.7
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7,18.91
166.0,0.0,126.0,189.0,3.9,1083.4,799.5,28,37.81
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,38.7
172.4,0.0,172.4,156.8,12.6,1006.3,856.4,14,25.57
153.6,145.3,112.6,178.9,10.0,822.2,824.0,28,42.13
298.0,0.0,107.0,221.0,11.0,878.0,714.0,28,29.98
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,28,55.64
469.0,117.2,0.0,137.8,32.2,852.1,840.5,91,75.5
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,54.77
193.5,290.2,0.0,185.7,0.0,998.2,704.3,7,43.38
173.8,93.8,173.8,166.6,11.7,1049.3,692.6,56,55.64
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,30.12
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,21.07
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7,12.45
289.0,0.0,0.0,192.0,0.0,913.2,895.3,28,56.1
475.0,0.0,0.0,228.0,0.0,932.0,594.0,3,24.4
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7,21.92
277.1,0.0,97.4,160.6,11.8,973.9,875.6,56,59.3
304.0,76.0,0.0,228.0,0.0,932.0,670.0,270,38.77
339.0,0.0,0.0,197.0,0.0,1069.0,781.0,28,29.55
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,28,33.08
200.0,133.0,0.0,192.0,0.0,978.0,825.0,90,23.69
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,59.2
475.0,118.8,0.0,181.1,8.9,956.9,781.5,28,55.02
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,23.79
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7,25.2
375.0,97.1,0.0,126.6,23.4,852.1,893.7,56,55.25
298.0,0.0,116.0,184.0,9.0,879.0,815.0,28,24.54
375.0,95.0,0.0,186.7,0.0,852.1,781.5,28,37.17
295.7,0.0,95.6,171.5,8.9,955.1,859.2,28,34.74
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,3,32.33
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270,53.96
491.0,26.0,123.0,210.0,3.9,882.0,699.0,3,13.46
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,3,13.62
249.1,0.0,98.8,158.1,12.8,987.8,889.0,56,36.35
153.1,144.7,112.3,178.1,8.0,999.7,822.2,28,26.4
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7,23.52
153.0,145.0,113.0,168.0,9.0,1002.0,665.0,28,55.55
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3,29.75
450.1,50.0,0.0,200.0,3.0,1124.4,613.2,7,7.72
153.0,102.0,0.0,192.0,0.0,1125.0,613.0,28,24.48
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,29.72
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90,46.23
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90,40.93
295.8,0.0,0.0,185.7,0.0,1069.2,775.5,3,26.92
385.0,0.0,0.0,186.0,0.0,966.0,763.0,270,50.66
313.0,160.0,0.0,174.0,11.6,882.0,785.0,28,33.19
313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28,55.51
332.5,142.5,0.0,228.0,0.0,932.0,594.0,7,26.31
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,28,27.53
355.0,19.0,97.0,145.0,12.3,967.0,871.0,28,60.95
350.0,0.0,0.0,203.0,0.0,1069.0,775.0,7,15.62
249.1,0.0,98.8,158.1,12.8,987.8,889.0,100,42.33
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180,26.32
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28,39.46
303.6,137.2,0.0,213.5,6.1,895.5,722.5,28,25.48
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,31.35
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,46.2
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28,25.57
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,39.66
255.0,0.0,0.0,192.0,0.0,889.8,945.0,28,35.86
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,32.96
154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28,61.89
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,7.51
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28,33.4
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28,21.97
212.5,0.0,100.4,159.3,8.7,1003.8,903.8,3,20.59
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,15.34
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28,15.57
212.6,0.0,100.4,159.4,8.7,1003.8,903.8,56,53.1
236.0,0.0,0.0,194.0,0.0,968.0,885.0,7,19.99
238.1,0.0,94.1,186.7,7.0,949.9,847.0,3,13.29
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365,38.33
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,33.54
238.1,0.0,94.1,186.7,7.0,1118.8,847.0,28,29.73
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56,63.4
230.0,230.5,0.0,195.5,5.3,1029.4,658.9,28,33.7
401.8,94.7,0.0,147.4,11.7,946.8,746.6,56,66.42
540.0,0.0,0.0,168.0,5.9,1125.0,613.0,28,31.35
469.0,117.2,0.0,137.8,32.2,852.1,840.5,91,61.89
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7,10.38
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90,32.53
387.0,20.0,94.0,157.0,13.9,938.0,845.0,56,59.0
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,100,35.86
491.0,26.0,123.0,201.0,3.9,822.0,699.0,56,60.95
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,59.76
276.0,116.0,90.0,168.0,6.0,870.0,768.0,28,25.42
439.0,177.0,0.0,186.0,11.1,884.9,707.9,7,30.23
475.0,0.0,0.0,228.0,0.0,932.0,594.0,180,57.23
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3,6.88
181.6,272.8,0.0,185.7,0.0,1012.4,739.3,28,20.59
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,360,31.64
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3,9.56
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7,19.42
339.0,0.0,0.0,188.0,6.0,1075.0,724.0,28,60.28
339.0,0.0,0.0,193.0,0.0,1066.0,733.0,28,28.63
168.0,0.0,163.8,121.8,5.7,1058.7,780.1,56,45.3
500.0,0.0,0.0,200.0,3.0,1125.0,613.0,14,13.62
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,14,32.4
236.9,91.7,71.5,246.9,6.0,852.9,695.4,28,52.12
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,3,15.62
446.0,24.0,79.0,162.0,11.6,967.0,712.0,3,22.9
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28,24.28
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,100,56.34
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,30.45
213.7,0.0,174.7,154.8,11.7,1052.3,775.5,56,42.33
250.0,166.8,94.6,203.2,7.8,947.0,842.6,3,15.34
300.0,0.0,0.0,182.0,0.0,1025.0,745.0,28,50.53
237.5,237.5,0.0,228.0,0.0,932.0,594.0,365,36.94
194.7,0.0,0.0,170.6,7.5,998.0,901.8,100,66.1
339.0,0.0,0.0,197.0,0.0,1069.0,783.0,180,33.76
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28,34.74
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7,12.55
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,28,39.0
322.2,0.0,115.6,196.0,10.4,817.9,813.4,28,39.0
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,26.06
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,35.23
491.0,26.0,123.0,210.0,3.9,882.0,699.0,28,58.8
491.0,26.2,0.0,137.8,4.1,852.1,893.7,56,61.8
397.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,34.29
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,46.39
139.6,209.4,0.0,192.0,0.0,1047.08,806.9,28,25.46
233.8,0.0,94.6,197.9,4.6,947.0,852.2,3,23.8
382.0,0.0,0.0,185.0,0.0,1040.0,739.0,365,38.02
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,365,73.3
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,38.6
298.0,0.0,107.0,221.0,6.0,867.0,778.0,28,10.79
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3,25.12
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,68.75
133.0,0.0,0.0,192.0,0.0,927.4,839.2,7,11.98
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,28,11.65
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,52.42
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,3,25.57
239.6,359.4,0.0,193.5,0.0,932.0,754.3,3,21.07
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28,39.7
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28,44.4
393.0,0.0,0.0,192.0,0.0,931.2,885.0,7,33.4
151.0,0.0,184.0,167.0,16.0,1074.0,678.0,28,36.97
167.0,75.4,167.0,164.0,7.9,1007.3,770.1,28,27.42
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,33.54
313.0,145.0,0.0,178.0,8.3,867.0,845.0,28,33.0
290.2,193.5,0.0,185.7,0.0,998.2,704.3,7,25.37
158.0,24.0,79.0,162.0,11.0,967.0,712.0,28,31.18
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90,39.23
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28,44.33
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,47.03
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7,23.85
198.6,132.4,0.0,192.0,0.0,978.4,825.5,180,41.05
213.5,0.0,174.2,155.6,14.3,1053.5,651.9,28,31.65
139.9,148.9,116.0,175.6,5.5,867.2,824.0,28,25.72
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,14,32.96
387.0,0.0,97.0,158.0,14.3,938.0,845.0,28,17.54
322.0,0.0,136.0,182.0,14.3,867.0,825.0,28,37.8
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,56,49.77
250.0,0.0,95.7,187.4,5.5,956.9,861.2,3,14.5
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,100,40.86
238.0,0.0,0.0,186.0,7.0,949.0,847.0,7,10.79
302.0,0.0,0.0,146.0,0.0,1069.0,801.0,28,29.16
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,39.64
375.0,93.8,0.0,126.6,23.4,852.1,992.6,28,37.81
145.0,116.0,119.0,184.0,5.7,833.0,880.0,28,30.96
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,100,40.93
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,31.84
237.5,237.5,0.0,228.0,0.0,932.0,594.0,7,9.74
155.1,183.4,0.0,193.8,9.1,879.6,698.5,28,17.95
297.8,0.0,117.5,195.7,6.7,1066.0,753.5,28,42.55
342.0,38.0,0.0,228.0,0.0,932.0,670.0,270,33.08
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,40.87
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28,33.69
203.5,305.3,0.0,203.5,0.0,965.4,630.0,14,17.82
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28,32.85
212.5,0.0,100.5,165.6,8.1,1006.3,903.6,28,40.71
288.0,192.0,0.0,192.0,0.0,932.0,717.8,90,35.87
157.0,236.0,0.0,192.0,12.8,935.7,781.2,28,54.6
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28,44.28
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,79.4
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,12.46
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,59.0
194.7,0.0,100.5,170.2,7.5,1006.4,905.9,28,19.42
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,7,13.09
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,14,22.49
397.0,0.0,0.0,192.0,0.0,940.6,704.3,28,41.05
446.0,24.0,79.0,162.0,11.6,967.0,712.0,56,56.06
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,38.5
531.3,0.0,121.9,154.8,11.3,1058.6,778.5,56,79.99
298.1,0.0,107.0,209.7,6.1,878.4,753.5,28,42.13
198.6,0.0,0.0,192.0,0.0,978.4,825.5,28,25.1
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,8.06
238.0,0.0,0.0,186.0,7.0,949.0,795.0,100,51.96
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,100,45.37
167.4,129.9,128.6,175.5,7.8,1007.3,746.6,100,49.77
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,360,35.08
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,46.39
252.3,147.2,0.0,185.7,0.0,1012.4,714.3,28,46.25
213.7,0.0,0.0,154.8,10.2,1053.5,776.4,14,33.21
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3,9.01
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,365,52.91
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,3,15.05
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28,24.85
173.8,50.1,173.8,160.6,11.8,973.4,875.6,56,60.29
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90,31.35
295.8,0.0,0.0,185.7,0.0,1069.2,769.3,3,12.05
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,100,50.51
397.0,0.0,94.0,157.0,14.3,938.0,845.0,56,41.05
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90,31.54
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,365,66.0
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3,9.56
313.0,0.0,0.0,184.0,0.0,1000.0,822.0,28,25.97
266.0,114.0,0.0,228.0,0.0,932.0,670.0,7,9.74
475.0,0.0,0.0,228.0,0.0,932.0,594.0,180,51.06
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,28,50.66
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,28,43.8
475.0,47.5,0.0,228.0,2.5,932.0,594.0,28,53.77
439.0,177.0,0.0,186.0,11.1,884.9,707.9,3,15.09
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,27.04
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,8.54
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28,37.27
382.5,0.0,0.0,185.7,0.0,940.6,758.6,7,4.78
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28,32.25
277.1,97.8,24.5,160.7,11.2,1061.7,782.5,14,28.02
304.0,76.0,0.0,228.0,0.0,932.0,670.0,90,76.24
405.0,0.0,0.0,175.0,0.0,1125.0,613.0,180,32.85
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28,31.18
281.0,114.6,0.0,186.0,0.0,972.6,750.0,28,35.23
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28,10.34
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28,19.69
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28,31.65
252.1,0.0,98.8,146.1,14.8,987.8,889.0,14,31.02
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,61.99
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,36.45
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,28,68.5
183.9,122.6,0.0,203.5,0.0,959.2,800.0,28,33.05
212.5,0.0,100.4,159.3,13.9,1007.3,903.6,3,56.85
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28,21.97
400.0,0.0,0.0,173.0,0.0,1145.0,613.0,28,33.56
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90,24.1
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,16.88
236.0,0.0,0.0,192.0,0.0,968.0,885.0,7,36.8
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90,52.3
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,56,61.46
375.0,0.0,0.0,186.7,15.0,956.9,884.3,7,34.9
166.8,173.5,128.6,175.5,12.1,867.2,611.8,28,23.64
522.0,0.0,0.0,146.0,0.0,888.0,896.0,90,74.99
387.0,20.0,94.0,157.0,14.3,938.0,845.0,7,17.6
