CementComponent,BlastFurnaceSlag,FlyAshComponent,WaterComponent,SuperplasticizerComponent,CoarseAggregateComponent,FineAggregateComponent,AgeInDays,Strength
200.0,0.0,185.0,180.0,0.0,1125.0,845.0,28,39.0
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28,21.65
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90,36.25
236.0,0.0,0.0,193.0,0.0,968.0,885.0,28,22.72
424.0,22.0,132.0,178.0,8.9,869.0,812.0,28,66.82
266.0,114.0,0.0,228.0,0.0,932.0,670.0,180,59.2
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,28,24.28
325.6,0.0,0.0,170.1,8.1,1026.6,764.4,3,10.54
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,3,23.51
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,180,46.2
333.0,0.0,0.0,192.0,0.0,931.2,842.6,3,4.9
322.5,141.3,0.0,203.5,0.0,959.2,800.1,28,44.21
212.0,141.3,0.0,203.5,0.0,973.4,750.0,3,6.88
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,3,12.64
500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28,55.26
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,33.02
165.0,128.9,128.6,175.1,7.8,1005.8,746.6,100,71.3
275.1,0.0,100.4,170.2,8.7,961.2,856.4,3,12.18
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,41.15
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,21.07
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,17.57
374.0,189.2,0.0,164.0,10.1,1007.3,756.7,28,36.45
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28,23.64
166.8,250.2,0.0,203.5,0.0,975.6,692.6,28,48.28
277.1,0.0,0.0,191.8,5.5,948.9,856.8,28,29.73
200.0,133.0,0.0,192.0,0.0,965.4,806.2,3,13.4
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,56,56.83
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,37.43
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,43.7
157.0,0.0,0.0,192.0,0.0,935.4,781.2,90,39.15
153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28,33.01
425.0,106.3,0.0,153.5,8.9,852.1,887.1,28,71.3
304.0,76.0,0.0,228.0,0.0,932.0,670.0,90,33.0
290.2,0.0,0.0,192.0,0.0,961.2,865.0,3,13.29
222.4,0.0,96.7,189.3,0.0,967.1,870.3,3,18.13
212.6,0.0,100.4,181.1,5.7,1003.8,903.8,14,21.95
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28,20.87
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,100,60.95
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28,59.09
475.0,0.0,0.0,228.0,0.0,932.0,594.0,180,51.06
400.0,0.0,0.0,180.0,0.0,1145.0,666.0,28,24.39
350.0,0.0,0.0,174.0,9.0,1033.0,775.0,28,56.81
149.0,236.0,0.0,186.0,13.0,847.0,893.0,28,56.1
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28,13.46
380.0,0.0,0.0,228.0,0.0,932.0,670.0,7,23.4
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,100,37.72
304.0,76.0,0.0,228.0,0.0,932.0,670.0,270,38.77
298.0,0.0,107.0,196.0,13.0,968.0,781.0,28,41.84
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90,31.27
446.0,17.6,79.0,162.0,14.3,967.0,712.0,14,32.84
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,7,14.14
322.0,145.0,113.0,178.0,8.0,942.0,801.0,28,24.39
475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28,38.21
153.0,118.0,92.0,183.0,12.0,953.0,780.0,28,52.83
150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28,25.02
322.0,0.0,141.0,200.0,10.9,1047.0,678.0,56,51.96
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90,39.23
136.4,162.6,125.8,171.6,10.4,923.2,764.4,28,41.68
250.2,0.0,0.0,187.4,5.3,956.9,839.2,7,33.8
154.8,0.0,142.8,193.3,10.0,1021.8,678.0,14,24.24
331.0,170.0,0.0,195.0,3.0,811.0,802.0,28,61.89
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7,21.92
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28,63.4
144.7,0.0,143.8,168.1,8.1,838.9,709.3,28,25.18
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,52.61
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,46.39
251.4,0.0,0.0,188.5,6.4,878.4,757.7,28,23.52
314.0,0.0,0.0,170.0,10.0,925.0,783.0,28,33.27
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,10.35
157.0,236.0,0.0,192.0,0.0,935.4,785.6,7,14.4
333.0,0.0,0.0,192.0,0.0,931.2,842.6,3,7.72
475.0,0.0,0.0,228.0,0.0,932.0,594.0,7,7.51
212.6,0.0,124.8,180.3,7.8,1085.4,799.5,28,32.76
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,21.91
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,7,24.13
332.5,142.5,0.0,228.0,0.0,932.0,594.0,270,33.7
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,51.04
173.5,0.0,173.5,164.8,6.5,1006.2,793.5,3,13.52
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,56,46.9
212.0,144.7,0.0,203.5,0.0,973.4,875.6,3,19.42
259.9,99.9,77.0,195.2,6.6,919.7,749.1,56,43.58
359.4,19.6,79.0,162.6,9.6,1014.3,712.2,28,47.22
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,7,7.4
387.0,20.0,94.0,157.0,13.9,938.0,845.0,28,26.05
192.0,288.0,0.0,192.0,0.0,929.8,716.1,14,23.79
237.5,0.0,0.0,228.0,0.0,932.0,594.0,90,29.39
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,51.02
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,30.28
277.1,0.0,97.4,160.6,11.8,973.9,875.6,28,44.52
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3,6.94
355.9,0.0,0.0,174.8,9.1,1030.0,753.5,28,35.57
229.7,0.0,118.3,195.5,4.6,927.4,758.6,7,26.31
318.8,212.5,0.0,147.4,16.5,852.1,880.4,56,55.55
133.0,133.0,0.0,192.0,0.0,932.0,770.0,28,31.42
153.0,239.0,0.0,200.0,6.0,1002.0,689.0,28,26.86
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,100,40.06
275.1,0.0,121.9,164.8,9.9,1053.6,777.5,100,51.02
290.2,193.5,0.0,185.7,0.0,998.2,704.3,7,10.34
170.3,190.3,0.0,185.7,0.0,1076.2,759.3,28,65.2
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28,31.74
237.5,237.5,0.0,228.0,0.0,932.0,594.0,180,44.52
289.0,0.0,0.0,192.0,0.0,913.2,895.3,7,32.53
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,66.42
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,21.91
202.0,11.0,141.0,206.0,1.7,1047.0,801.0,28,31.81
305.3,0.0,0.0,203.5,0.0,965.4,631.0,28,37.8
153.0,145.0,112.0,178.0,8.0,867.0,824.0,28,37.42
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,12.55
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7,35.1
212.0,141.2,0.0,185.7,0.0,1012.4,714.3,28,56.34
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180,32.92
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,37.4
238.0,0.0,0.0,186.0,0.0,1118.0,789.0,180,44.61
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,43.06
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,37.8
500.0,0.0,0.0,195.0,6.0,1033.0,655.0,28,44.09
297.2,0.0,0.0,174.8,9.5,1022.8,753.5,3,7.75
154.0,17.5,174.0,193.0,15.0,967.0,633.0,7,19.54
147.8,175.1,0.0,167.0,15.0,1000.0,828.5,28,56.14
297.2,0.0,95.7,171.5,8.6,956.9,856.4,3,15.57
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365,56.85
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,14,17.54
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,56,48.4
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,24.29
158.4,139.9,119.9,179.0,22.0,822.0,780.0,28,39.15
144.7,139.4,0.0,193.3,9.4,880.4,678.0,28,32.76
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,31.35
339.0,0.0,0.0,197.0,0.0,1069.0,783.0,180,33.76
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,40.71
212.0,0.0,100.0,159.0,11.7,1007.8,903.8,56,44.61
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,90,37.23
147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28,29.59
250.0,0.0,95.7,191.8,5.3,948.9,857.2,28,35.34
172.4,13.6,172.4,156.8,9.7,1007.2,856.4,3,19.54
475.0,118.8,0.0,181.1,8.9,852.1,781.8,3,15.04
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28,31.87
236.0,0.0,0.0,194.0,0.0,968.0,804.0,3,7.32
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,37.96
313.0,0.0,0.0,185.0,8.0,1046.0,689.0,28,36.35
166.8,250.2,0.0,203.5,0.0,1048.9,695.3,28,26.15
295.0,0.0,0.0,186.0,0.0,1069.0,769.0,7,26.15
381.4,0.0,0.0,185.7,0.0,1047.8,744.3,28,61.07
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,33.36
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,365,55.26
469.0,117.2,0.0,137.8,32.2,852.1,840.5,3,23.74
277.0,116.0,111.0,182.0,7.0,814.0,790.0,28,25.69
236.0,0.0,0.0,193.0,0.0,968.0,885.0,90,32.9
380.0,95.0,0.0,228.0,0.0,932.0,594.0,90,37.23
236.9,91.7,71.5,246.9,6.0,852.9,695.4,28,52.12
427.5,47.5,0.0,228.0,0.0,932.0,594.0,180,42.42
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7,23.89
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,28,21.92
342.0,0.0,0.0,228.0,0.0,932.0,670.0,365,53.52
287.0,121.0,94.0,187.0,9.0,904.0,696.0,270,65.2
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,30.85
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180,45.37
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,24.66
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180,41.05
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,36.35
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,38.46
350.0,0.0,0.0,186.0,9.0,1050.0,770.0,28,49.25
166.1,0.0,125.2,163.8,9.9,1069.3,697.7,14,32.76
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,10.03
213.5,98.1,24.5,181.7,6.7,1065.8,785.6,56,35.86
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,37.91
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,38.61
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3,9.56
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,41.54
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,14.6
475.0,0.0,0.0,228.0,0.0,932.0,594.0,7,17.22
116.0,0.0,0.0,192.0,0.0,909.8,891.9,7,10.39
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90,26.86
164.2,0.0,150.4,181.2,12.6,1023.3,728.9,28,29.87
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,180,41.2
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3,19.99
388.6,94.7,0.0,157.9,12.1,852.1,840.5,28,50.6
393.0,0.0,0.0,192.0,0.0,940.2,839.2,28,76.8
480.0,0.0,0.0,192.0,0.0,936.2,712.2,3,16.5
382.0,0.0,0.0,185.0,0.0,1040.0,734.0,7,20.97
214.9,53.8,121.9,155.6,9.5,1014.3,780.6,7,46.39
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,100,55.94
296.0,0.0,0.0,192.0,0.0,1085.0,821.0,90,50.53
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,24.0
252.3,0.0,98.8,146.3,14.2,987.8,889.0,56,42.7
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28,32.96
160.0,188.0,126.0,180.0,9.0,904.0,749.0,28,19.93
296.0,0.0,0.0,186.0,0.0,1069.0,769.0,28,25.51
166.2,250.2,0.0,203.5,0.0,958.2,800.1,28,26.15
212.6,0.0,100.4,159.9,8.7,1007.3,903.6,3,11.39
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,90,49.97
255.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,45.9
210.7,316.1,0.0,185.7,0.0,977.0,689.3,28,61.07
203.5,305.3,0.0,203.5,0.0,963.4,630.0,90,65.2
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,9.69
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,68.75
401.8,94.7,0.0,147.4,11.4,946.8,852.1,56,72.1
297.2,0.0,107.5,174.8,9.2,953.2,845.0,7,45.3
400.0,0.0,0.0,200.0,0.0,1025.0,745.0,28,37.91
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,17.24
145.0,0.0,134.0,158.0,11.0,979.0,812.0,28,33.96
236.0,157.0,0.0,192.0,0.0,887.0,942.0,90,17.24
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,52.3
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,90,69.66
531.3,0.0,0.0,141.8,28.2,852.1,893.7,7,54.9
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28,37.36
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,30.45
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28,22.9
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,100,46.24
190.7,0.0,125.2,166.6,9.9,1090.0,802.6,28,27.83
332.5,142.5,0.0,228.0,0.0,932.0,594.0,90,39.36
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,29.0
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,31.38
313.0,145.0,113.0,178.0,8.0,1002.0,689.0,28,56.85
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7,15.42
446.0,24.0,79.0,162.0,11.6,967.0,712.0,3,15.42
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,47.1
212.0,0.0,121.6,159.5,9.9,1053.6,777.5,3,15.58
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,19.99
382.0,0.0,0.0,185.7,0.0,1111.6,784.3,7,25.42
190.3,0.0,125.1,166.6,9.9,1079.0,798.9,56,53.9
401.8,94.7,0.0,147.4,11.7,946.8,746.6,56,66.42
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,44.28
157.0,236.0,0.0,192.0,12.8,935.7,781.2,28,54.6
322.1,0.0,0.0,181.1,8.0,867.2,824.0,28,13.46
349.0,0.0,0.0,192.0,0.0,968.0,806.2,90,30.28
300.0,0.0,0.0,182.0,0.0,1025.0,745.0,28,50.53
475.0,0.0,0.0,181.0,11.5,882.0,611.0,28,69.66
255.5,132.4,0.0,192.0,0.0,978.4,825.5,3,6.9
387.0,20.0,94.0,157.0,13.9,938.0,845.0,365,49.25
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7,42.03
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,32.77
277.1,0.0,97.4,160.6,11.8,973.9,875.6,28,52.5
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,3,19.42
380.0,190.0,0.0,228.0,0.0,932.0,670.0,365,39.45
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,365,52.91
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,28,41.93
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,3,28.3
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,3,6.81
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7,30.96
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,25.51
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,79.99
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,38.7
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,14,21.6
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,14.2
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,11.58
401.8,94.7,0.0,193.8,4.5,965.4,760.1,91,49.77
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,360,34.67
198.6,133.7,0.0,192.7,0.0,978.4,825.5,90,25.69
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,74.7
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,56,36.99
183.9,122.6,0.0,185.7,0.0,1085.4,765.8,28,42.92
122.6,210.7,0.0,185.7,0.0,977.0,750.0,28,39.3
252.3,116.0,90.3,183.8,8.9,985.8,694.1,56,56.14
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,17.2
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,27.22
531.3,0.0,0.0,141.8,28.2,852.1,893.7,91,66.95
469.0,117.2,0.0,137.8,32.2,852.1,840.5,3,31.18
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3,13.82
153.0,102.0,0.0,192.0,8.0,888.0,825.0,28,33.49
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,14,12.84
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,21.48
116.0,173.5,0.0,192.0,0.0,956.9,861.2,90,53.96
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,54.38
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7,15.09
192.0,288.0,0.0,192.0,0.0,972.6,749.1,28,21.18
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180,37.27
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,31.35
153.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,45.08
202.0,11.0,141.0,206.0,1.7,942.0,801.0,3,12.05
238.1,0.0,94.1,197.9,4.6,947.0,852.2,7,11.36
275.1,0.0,121.6,180.3,5.7,1057.6,779.3,56,32.72
382.0,0.0,0.0,186.0,0.0,1038.0,758.0,28,39.3
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28,33.76
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,28,33.72
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,39.64
307.0,0.0,0.0,193.0,0.0,968.0,812.0,7,7.68
540.0,0.0,0.0,173.0,0.0,1120.0,613.0,90,56.06
251.4,0.0,118.3,192.9,5.8,1069.2,754.3,28,58.61
349.0,0.0,0.0,192.0,6.0,1047.0,806.0,90,40.57
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,51.96
475.0,0.0,0.0,228.0,0.0,932.0,713.2,28,82.6
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28,55.65
296.0,0.0,106.3,171.5,10.4,935.4,753.5,28,36.25
321.3,282.8,0.0,181.7,18.6,870.1,659.9,28,55.55
427.5,47.5,0.0,228.0,0.0,932.0,594.0,270,38.0
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,3,12.18
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,51.86
249.1,0.0,98.8,158.1,12.8,987.8,889.0,3,12.05
376.0,0.0,0.0,214.6,0.0,1003.8,762.4,28,46.68
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90,52.52
374.0,0.0,0.0,190.0,0.0,1038.0,758.0,7,25.08
284.0,15.0,141.0,179.0,10.9,801.0,801.0,3,13.29
333.0,0.0,0.0,192.0,0.0,927.4,842.6,28,28.47
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,32.72
116.0,183.9,0.0,173.8,0.0,1047.8,739.3,28,52.42
236.0,0.0,0.0,194.0,0.0,968.0,885.0,365,41.37
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,28,27.53
200.0,0.0,0.0,192.0,0.0,965.4,805.0,7,21.16
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180,44.52
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,17.22
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7,25.62
491.0,26.0,123.0,201.0,3.9,822.0,699.0,28,60.29
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90,59.0
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,28,52.43
153.1,239.7,0.0,200.0,6.3,1001.9,674.8,28,30.12
252.3,0.0,98.8,146.3,13.6,971.8,804.9,28,79.3
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,56,54.77
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,33.12
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90,40.87
337.9,189.0,0.0,174.9,9.5,944.7,755.8,28,52.82
382.5,0.0,0.0,185.7,0.0,1055.0,744.3,28,66.0
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,100,34.56
387.0,20.0,94.0,157.0,13.9,938.0,845.0,7,8.54
362.6,189.0,0.0,164.9,23.4,944.7,755.8,28,35.23
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,360,44.7
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28,45.94
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,50.53
254.0,0.0,0.0,192.0,0.0,968.0,863.0,7,21.06
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28,44.33
133.0,200.0,0.0,192.0,0.0,1125.0,613.2,7,27.68
323.7,282.8,0.0,183.8,10.3,942.7,659.9,28,31.42
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90,40.06
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3,15.05
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28,27.83
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,71.7
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28,53.72
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,7,28.6
212.0,0.0,143.6,163.8,7.8,1086.8,799.5,100,48.7
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7,30.65
190.3,190.3,0.0,185.7,0.0,1063.4,734.3,7,13.71
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,19.01
500.1,0.0,0.0,200.0,0.0,1125.0,613.2,90,32.66
298.1,0.0,107.0,209.7,6.1,878.4,753.5,28,42.13
312.7,144.7,0.0,127.3,8.0,999.7,822.2,28,71.3
236.0,0.0,0.0,192.0,0.0,968.0,885.0,7,36.8
133.1,200.0,0.0,203.5,0.0,927.4,839.2,7,20.73
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,40.29
318.8,212.5,0.0,155.7,16.5,852.1,880.4,100,55.26
480.0,0.0,0.0,192.0,0.0,936.2,712.2,3,9.01
356.0,0.0,142.0,194.0,11.0,801.0,778.0,28,38.5
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,6.9
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7,21.91
237.5,237.5,0.0,228.0,0.0,932.0,594.0,365,52.44
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,3,11.98
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,52.04
356.0,0.0,0.0,193.0,0.0,968.0,812.0,7,20.73
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,100,40.57
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,100,41.05
375.0,93.8,0.0,126.6,23.4,852.1,992.6,91,35.96
284.0,15.0,141.0,179.0,11.0,801.0,744.0,28,49.2
480.0,0.0,0.0,192.0,0.0,870.0,709.0,28,42.42
116.0,173.0,0.0,192.0,0.0,909.8,856.8,90,31.18
333.0,0.0,0.0,192.0,0.0,889.9,849.0,28,20.42
157.0,116.0,0.0,197.9,6.0,868.4,695.7,28,31.38
312.7,145.0,113.2,178.8,5.5,941.6,611.8,28,24.1
133.0,0.0,0.0,192.0,0.0,927.4,839.2,7,20.97
190.3,0.0,125.2,162.1,9.9,1059.4,804.9,28,29.79
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28,41.24
295.8,0.0,0.0,185.7,0.0,1069.2,775.5,3,26.92
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180,33.01
139.6,209.4,0.0,192.0,0.0,1047.4,806.9,3,6.27
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,29.72
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28,25.62
366.0,38.0,0.0,228.0,0.0,932.0,670.0,365,41.93
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28,23.74
231.8,0.0,0.0,170.2,7.6,1056.4,799.5,56,56.34
397.0,0.0,0.0,192.0,0.0,940.6,785.6,180,53.39
469.0,117.2,0.0,137.8,32.2,1069.2,840.5,28,45.08
531.3,0.0,0.0,141.8,28.2,852.1,893.7,7,55.6
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28,30.44
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360,43.7
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,35.85
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7,23.7
190.7,0.0,125.4,162.1,7.8,1090.0,802.6,56,60.29
168.9,42.2,123.8,140.8,12.4,1075.7,792.7,3,9.99
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,26.15
141.3,212.0,0.0,185.7,0.0,973.4,724.3,28,27.92
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3,29.75
238.1,0.0,94.1,186.7,7.0,1118.8,847.0,28,29.73
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28,55.94
427.5,47.5,0.0,228.0,28.2,932.0,594.0,91,78.8
425.0,118.8,0.0,181.1,12.4,948.9,857.2,91,56.81
500.0,0.0,0.0,200.0,0.0,1125.0,643.5,91,39.7
190.3,0.0,125.2,159.4,9.9,1088.1,802.6,28,31.42
424.0,22.0,0.0,168.1,8.1,822.1,822.2,3,17.82
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,28,49.25
182.0,42.1,122.0,170.2,8.2,1059.4,780.7,3,6.81
520.0,0.0,0.0,173.0,22.0,1125.0,613.0,28,52.2
313.3,262.2,0.0,175.5,6.9,1055.6,659.9,28,55.9
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,180,42.35
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180,21.95
254.0,0.0,0.0,192.0,0.0,966.0,763.0,90,55.6
284.0,119.7,0.0,168.3,7.2,970.4,794.2,28,52.61
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,3,15.52
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,21.65
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,35.23
277.0,24.0,97.0,162.0,11.6,967.0,712.0,28,34.29
305.3,0.0,0.0,196.0,0.0,965.4,631.0,28,31.35
152.0,174.0,116.0,201.0,10.0,844.0,784.0,28,24.28
427.5,47.5,0.0,228.0,0.0,932.0,594.0,28,39.15
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,27.87
303.6,137.2,0.0,213.5,6.1,895.5,722.5,28,25.48
425.0,153.5,0.0,153.5,16.5,852.1,992.6,3,32.4
